Name,Gender,Course,Round,Hole,Par,Score,FIR,GIR,Approach.Dist,Putts,Exp_Putts,strokesgained,PuttLength
Player 4,Male,Avalon Lakes Golf Club,Qualifying,Total,72,73,0,0,0,0,0,0,0
Player 1,Male,Avalon Lakes Golf Club,Qualifying,Total,72,83,0,0,0,0,0,0,0
Player 2,Male,Longue Vue Club,Qualifying,Total,70,81,0,0,0,0,0,0,0
Player 12,Male,Avalon Lakes Golf Club,Qualifying,Total,72,77,0,0,0,0,0,0,0
Player 12,Male,Nemacolin Resort - Shepards Rock,Qualifying,Total,72,74,0,0,0,0,0,0,0
Player 13,Male,Nemacolin Resort - Shepards Rock,Qualifying,Total,72,75,0,0,0,0,0,0,0
Player 9,Male,Avalon Lakes Golf Club,Qualifying,Total,72,78,0,0,0,0,0,0,0
Player 1,Male,Longue Vue Club,Qualifying,Total,70,79,0,0,0,0,0,0,0
Player 3,Male,Indiana Country Club,Qualifying,Total,71,72,0,0,0,0,0,0,0
Player 1,Male,Indiana Country Club,Qualifying,Total,71,73,0,0,0,0,0,0,0
Player 12,Male,Indiana Country Club,Qualifying,Total,71,70,0,0,0,0,0,0,0
Player 2,Male,Longue Vue Club,Qualifying,Total,70,77,0,0,0,0,0,0,0
Player 11,Male,Meadville Country Club,Tournament,Total,72,70,0,0,0,0,0,0,0
Player 12,Male,Meadville Country Club,Tournament,Total,72,78,0,0,0,0,0,0,0
Player 5,Male,Indiana Country Club,Qualifying,Total,71,75,0,0,0,0,0,0,0
Player 9,Male,Meadville Country Club,Tournament,Total,72,78,0,0,0,0,0,0,0
Player 6,Male,Nemacolin Resort - Shepards Rock,Qualifying,Total,72,73,0,0,0,0,0,0,0
Player 3,Male,PGA National - Champions,Tournament,Total,72,78,0,0,0,0,0,0,0
Player 10,Male,PGA National - Champions,Tournament,Total,72,85,0,0,0,0,0,0,0
Player 14,Male,PGA National - Champions,Tournament,Total,72,80,0,0,0,0,0,0,0
Player 7,Male,Longue Vue Club,Qualifying,Total,70,86,0,0,0,0,0,0,0
Player 3,Male,PGA National - Champions,Tournament,Total,72,76,0,0,0,0,0,0,0
Player 6,Male,Longue Vue Club,Qualifying,Total,70,77,0,0,0,0,0,0,0
Player 8,Male,PGA National - Champions,Tournament,Total,72,79,0,0,0,0,0,0,0
Player 11,Male,Longue Vue Club,Qualifying,Total,70,73,0,0,0,0,0,0,0
Player 11,Male,Longue Vue Club,Qualifying,Total,70,72,0,0,0,0,0,0,0
Player 6,Male,Longue Vue Club,Qualifying,Total,70,70,0,0,0,0,0,0,0
Player 12,Male,Longue Vue Club,Qualifying,Total,70,75,0,0,0,0,0,0,0
Player 11,Male,Longue Vue Club,Qualifying,Total,70,72,0,0,0,0,0,0,0
Player 11,Male,Longue Vue Club,Qualifying,Total,70,75,0,0,0,0,0,0,0
Player 10,Male,Longue Vue Club,Qualifying,Total,70,79,0,0,0,0,0,0,0
Player 4,Male,Columbus Country Club,Tournament,Total,72,76,0,0,0,0,0,0,0
Player 3,Male,Columbus Country Club,Tournament,Total,72,72,0,0,0,0,0,0,0
Player 6,Male,Columbus Country Club,Tournament,Total,72,72,0,0,0,0,0,0,0
Player 3,Male,Columbus Country Club,Tournament,Total,72,73,0,0,0,0,0,0,0
Player 4,Male,Longue Vue Club,Qualifying,Total,70,71,0,0,0,0,0,0,0
Player 4,Male,Columbus Country Club,Tournament,Total,72,73,0,0,0,0,0,0,0
Player 10,Male,Longue Vue Club,Qualifying,Total,70,77,0,0,0,0,0,0,0
Player 1,Male,Longue Vue Club,Qualifying,Total,70,82,0,0,0,0,0,0,0
Player 3,Male,San Destin Resort - Raven,Tournament,Total,71,69,0,0,0,0,0,0,0
Player 3,Male,San Destin Resort - Raven,Tournament,Total,71,66,0,0,0,0,0,0,0
Player 9,Male,Longue Vue Club,Qualifying,Total,70,80,0,0,0,0,0,0,0
Player 6,Male,San Destin Resort - Raven,Tournament,Total,71,76,0,0,0,0,0,0,0
Player 11,Male,Longue Vue Club,Qualifying,Total,70,71,0,0,0,0,0,0,0
Player 3,Male,San Destin Resort - Raven,Tournament,Total,71,71,0,0,0,0,0,0,0
Player 8,Male,Longue Vue Club,Qualifying,Total,70,83,0,0,0,0,0,0,0
Player 14,Male,Longue Vue Club,Qualifying,Total,70,70,0,0,0,0,0,0,0
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,Total,71,75,0,0,0,0,0,0,0
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,Total,71,68,0,0,0,0,0,0,0
Player 4,Male,Sedgefield Country Club - Dye Course,Tournament,Total,71,75,0,0,0,0,0,0,0
Player 3,Male,Wigwam Gold Course,Tournament,Total,70,67,0,0,0,0,0,0,0
Player 3,Male,Pittsburgh Field Club,Qualifying,11,5,3,Hit,Hit,176-200 yards,0,0,0,0
Player 20,Female,Meadville Country Club,Tournament,Total,73,82,0,0,0,0,0,0,0
Player 19,Female,Indiana Country Club,Qualifying,10,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,0,-2,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,3,5,6,Hit,Miss,101-125 yards,2,0,-2,0
Player 2,Male,Nemacolin Resort - Shepards Rock,Qualifying,1,5,3,Hit,Hit,Less than 50 yards,0,0,0,0
Player 15,Female,Avalon Lakes Golf Club,Qualifying,Total,72,82,0,0,0,0,0,0,0
Player 15,Female,Nemacolin Resort - Shepards Rock,Qualifying,Total,72,87,0,0,0,0,0,0,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,Total,72,81,0,0,0,0,0,0,0
Player 16,Female,Meadville Country Club,Tournament,Total,73,79,0,0,0,0,0,0,0
Player 21,Female,Indiana Country Club,Qualifying,Total,72,80,0,0,0,0,0,0,0
Player 21,Female,PGA National - Palmer,Tournament,Total,72,77,0,0,0,0,0,0,0
Player 19,Female,Longue Vue Club,Competitive,Total,72,82,0,0,0,0,0,0,0
Player 19,Female,Indiana Country Club,Qualifying,7,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,0,-1,0
Player 11,Male,San Destin Resort - Raven,Tournament,10,4,3,Hit,Miss,76-100 yards,0,0,0,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,18,4,6,Hit,Miss,151-175 yards,3,0,-3,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,12,3,3,Not Applicable (PAR 3),Hit,126-150 yards,2,0,-2,0
Player 19,Female,Indiana Country Club,Qualifying,13,4,4,Missed,Miss,126-150 yards,1,0,-1,0
Player 4,Male,PGA National - Champions,Tournament,8,4,3,Missed,Miss,151-175 yards,0,0,0,0
Player 8,Male,Longue Vue Club,Qualifying,Total,70,73,0,0,0,0,0,0,0
Player 15,Female,Indiana Country Club,Qualifying,Total,72,75,0,0,0,0,0,0,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,9,4,5,Missed,Hit,151-175 yards,3,0,-3,0
Player 19,Female,Indiana Country Club,Qualifying,4,4,5,Missed,Miss,126-150 yards,2,0,-2,0
Player 12,Male,San Destin Resort - Raven,Tournament,Total,71,75,0,0,0,0,0,0,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,15,4,4,Hit,Hit,101-125 yards,2,0,-2,0
Player 17,Female,Avalon Lakes Golf Club,Qualifying,6,5,5,Missed,Hit,101-125 yards,2,0,-2,0
Player 11,Male,Sedgefield Country Club - Dye Course,Tournament,10,5,4,Missed,Hit,Less than 50 yards,1,1.001,1.00E-03,1
Player 8,Male,Sedgefield Country Club - Dye Course,Tournament,5,4,4,Hit,Miss,151-175 yards,1,1.001,1.00E-03,1
Player 20,Female,Meadville Country Club,Tournament,15,4,5,Missed,Hit,76-100 yards,1,1.001,1.00E-03,1
Player 4,Male,Columbus Country Club,Tournament,10,5,5,Missed,Miss,76-100 yards,1,1.001,1.00E-03,1
Player 20,Female,Meadville Country Club,Tournament,17,3,4,Not Applicable (PAR 3),Miss,126-150 yards,1,1.001,1.00E-03,1
Player 11,Male,San Destin Resort - Raven,Tournament,7,5,5,Hit,Miss,126-150 yards,1,1.001,1.00E-03,1
Player 8,Male,Sedgefield Country Club - Dye Course,Tournament,14,4,4,Missed,Miss,126-150 yards,1,1.001,1.00E-03,1
Player 3,Male,Wigwam Gold Course,Tournament,12,4,4,Missed,Miss,101-125 yards,1,1.001,1.00E-03,1
Player 11,Male,Longue Vue Club,Qualifying,16,3,2,Not Applicable (PAR 3),Hit,126-150 yards,1,1.001,1.00E-03,1
Player 6,Male,San Destin Resort - Raven,Tournament,10,4,3,Hit,Hit,51-75 yards,1,1.001,1.00E-03,1
Player 12,Male,Indiana Country Club,Qualifying,12,4,5,Hit,Miss,126-150 yards,1,1.001,1.00E-03,1
Player 6,Male,Nemacolin Resort - Shepards Rock,Qualifying,6,4,3,Hit,Hit,101-125 yards,1,1.001,1.00E-03,1
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,9,4,3,Missed,Hit,126-150 yards,1,1.001,1.00E-03,1
Player 3,Male,Longue Vue Club,Qualifying,8,5,4,Missed,Hit,Less than 50 yards,1,1.001,1.00E-03,1
Player 3,Male,PGA National - Champions,Tournament,15,3,4,Not Applicable (PAR 3),Miss,126-150 yards,1,1.001,1.00E-03,1
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,15,5,5,Missed,Miss,151-175 yards,1,1.001,1.00E-03,1
Player 3,Male,San Destin Resort - Raven,Tournament,15,4,3,Missed,Hit,Less than 50 yards,1,1.001,1.00E-03,1
Player 11,Male,Columbus Country Club,Tournament,17,3,3,Not Applicable (PAR 3),Miss,225 + yards,1,1.001,1.00E-03,1
Player 6,Male,Columbus Country Club,Tournament,9,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1.001,1.00E-03,1
Player 6,Male,Longue Vue Club,Qualifying,2,4,4,Missed,Miss,51-75 yards,2,1.001,-0.999,1
Player 8,Male,Longue Vue Club,Qualifying,9,4,4,Missed,Miss,126-150 yards,1,1.001,1.00E-03,1
Player 11,Male,San Destin Resort - Raven,Tournament,4,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1.001,1.00E-03,1
Player 4,Male,Indiana Country Club,Qualifying,17,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,1.009,0.009,2
Player 11,Male,San Destin Resort - Raven,Tournament,7,5,5,Hit,Miss,126-150 yards,1,1.009,0.009,2
Player 4,Male,PGA National - Champions,Tournament,2,4,4,Hit,Miss,126-150 yards,1,1.009,0.009,2
Player 8,Male,PGA National - Champions,Tournament,15,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1.009,0.009,2
Player 11,Male,Sedgefield Country Club - Dye Course,Tournament,5,4,4,Hit,Miss,151-175 yards,1,1.009,0.009,2
Player 6,Male,San Destin Resort - Raven,Tournament,13,4,6,Missed,Miss,151-175 yards,1,1.009,0.009,2
Player 10,Male,Indiana Country Club,Qualifying,17,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,1.009,0.009,2
Player 4,Male,San Destin Resort - Raven,Tournament,8,3,2,Not Applicable (PAR 3),Hit,151-175 yards,1,1.009,0.009,2
Player 4,Male,Nemacolin Resort - Shepards Rock,Qualifying,13,5,5,Missed,Miss,201-225 yards,1,1.009,0.009,2
Player 6,Male,Pittsburgh Field Club,Qualifying,16,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1.009,0.009,2
Player 8,Male,Pittsburgh Field Club,Qualifying,7,4,5,Missed,Miss,151-175 yards,2,1.009,-0.991,2
Player 3,Male,Pinnacle Golf Club,Qualifying,17,4,4,Missed,Miss,76-100 yards,1,1.009,0.009,2
Player 14,Male,PGA National - Champions,Tournament,15,3,2,Not Applicable (PAR 3),Hit,151-175 yards,1,1.009,0.009,2
Player 4,Male,Sedgefield Country Club - Dye Course,Tournament,15,5,6,Missed,Miss,176-200 yards,1,1.009,0.009,2
Player 3,Male,San Destin Resort - Raven,Tournament,6,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,1.009,-0.991,2
Player 4,Male,Avalon Lakes Golf Club,Qualifying,18,4,4,Hit,Miss,176-200 yards,1,1.009,0.009,2
Player 1,Male,Nemacolin Resort - Shepards Rock,Qualifying,11,4,3,Hit,Hit,101-125 yards,1,1.009,0.009,2
Player 6,Male,Columbus Country Club,Tournament,16,4,3,Hit,Hit,151-175 yards,1,1.009,0.009,2
Player 3,Male,Wigwam Gold Course,Tournament,11,3,4,Not Applicable (PAR 3),Miss,151-175 yards,1,1.009,0.009,2
Player 9,Male,Meadville Country Club,Tournament,12,5,3,Missed,Hit,201-225 yards,1,1.009,0.009,2
Player 2,Male,Longue Vue Club,Qualifying,11,4,5,Missed,Miss,76-100 yards,2,1.053,-0.947,3
Player 4,Male,Columbus Country Club,Tournament,15,5,5,Hit,Miss,Less than 50 yards,1,1.053,0.053,3
Player 5,Male,Longue Vue Club,Qualifying,5,3,4,Not Applicable (PAR 3),Hit,201-225 yards,3,1.053,-1.947,3
Player 6,Male,San Destin Resort - Raven,Tournament,4,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1.053,0.053,3
Player 4,Male,Columbus Country Club,Tournament,18,5,5,Hit,Hit,Less than 50 yards,2,1.053,-0.947,3
Player 11,Male,Meadville Country Club,Tournament,6,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,1.053,0.053,3
Player 8,Male,Longue Vue Club,Qualifying,17,4,4,Missed,Miss,176-200 yards,1,1.053,0.053,3
Player 4,Male,Sedgefield Country Club - Dye Course,Tournament,5,4,4,Hit,Miss,126-150 yards,1,1.053,0.053,3
Player 3,Male,Columbus Country Club,Tournament,9,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1.053,0.053,3
Player 9,Male,Longue Vue Club,Qualifying,9,4,4,Missed,Miss,101-125 yards,1,1.053,0.053,3
Player 4,Male,Columbus Country Club,Tournament,15,5,6,Hit,Miss,51-75 yards,1,1.053,0.053,3
Player 2,Male,Longue Vue Club,Qualifying,6,4,4,Missed,Miss,151-175 yards,1,1.053,0.053,3
Player 11,Male,Nemacolin Resort - Shepards Rock,Qualifying,13,5,4,Missed,Hit,Less than 50 yards,1,1.053,0.053,3
Player 11,Male,Longue Vue Club,Qualifying,7,4,3,Hit,Hit,51-75 yards,1,1.053,0.053,3
Player 4,Male,San Destin Resort - Raven,Tournament,2,4,4,Hit,Miss,126-150 yards,1,1.053,0.053,3
Player 6,Male,Columbus Country Club,Tournament,11,4,5,Hit,Miss,126-150 yards,2,1.053,-0.947,3
Player 15,Female,Indiana Country Club,Qualifying,12,5,4,Hit,Hit,Less than 50 yards,1,1.053,0.053,3
Player 11,Male,Columbus Country Club,Tournament,10,5,5,Hit,Hit,Less than 50 yards,2,1.053,-0.947,3
Player 4,Male,PGA National - Champions,Tournament,14,4,3,Missed,Hit,126-150 yards,1,1.053,0.053,3
Player 3,Male,San Destin Resort - Raven,Tournament,9,4,5,Missed,Miss,201-225 yards,1,1.053,0.053,3
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,9,4,4,Hit,Miss,101-125 yards,1,1.053,0.053,3
Player 8,Male,Longue Vue Club,Qualifying,16,3,4,Not Applicable (PAR 3),Miss,176-200 yards,1,1.053,0.053,3
Player 3,Male,San Destin Resort - Raven,Tournament,15,4,3,Hit,Hit,Less than 50 yards,1,1.053,0.053,3
Player 4,Male,PGA National - Champions,Tournament,14,4,4,Hit,Miss,126-150 yards,1,1.053,0.053,3
Player 8,Male,Longue Vue Club,Competitive,1,4,4,Missed,Miss,151-175 yards,1,1.053,0.053,3
Player 12,Male,San Destin Resort - Raven,Tournament,11,5,4,Hit,Hit,Less than 50 yards,1,1.053,0.053,3
Player 12,Male,Longue Vue Club,Qualifying,1,4,4,Hit,Hit,76-100 yards,2,1.053,-0.947,3
Player 6,Male,Longue Vue Club,Qualifying,4,5,4,Missed,Hit,Less than 50 yards,1,1.053,0.053,3
Player 3,Male,Pittsburgh Field Club,Qualifying,8,4,5,Missed,Miss,176-200 yards,1,1.053,0.053,3
Player 4,Male,Avalon Lakes Golf Club,Qualifying,12,3,2,Not Applicable (PAR 3),Hit,201-225 yards,1,1.053,0.053,3
Player 4,Male,Longue Vue Club,Qualifying,15,5,5,Missed,Miss,101-125 yards,1,1.053,0.053,3
Player 11,Male,Longue Vue Club,Qualifying,6,4,4,Hit,Miss,101-125 yards,1,1.053,0.053,3
Player 3,Male,PGA National - Champions,Tournament,12,4,4,Hit,Miss,101-125 yards,1,1.053,0.053,3
Player 8,Male,Longue Vue Club,Competitive,10,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1.053,0.053,3
Player 2,Male,Longue Vue Club,Qualifying,15,5,5,Missed,Miss,Less than 50 yards,1,1.053,0.053,3
Player 4,Male,Indiana Country Club,Qualifying,5,5,5,Hit,Hit,Less than 50 yards,2,1.053,-0.947,3
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,3,4,3,Hit,Hit,101-125 yards,1,1.053,0.053,3
Player 3,Male,Wigwam Gold Course,Tournament,1,4,4,Missed,Miss,201-225 yards,1,1.053,0.053,3
Player 1,Male,Longue Vue Club,Qualifying,11,4,4,Missed,Miss,151-175 yards,1,1.053,0.053,3
Player 11,Male,Longue Vue Club,Qualifying,4,5,5,Missed,Miss,76-100 yards,1,1.053,0.053,3
Player 4,Male,Sedgefield Country Club - Dye Course,Tournament,9,4,4,Missed,Miss,126-150 yards,1,1.147,0.147,4
Player 3,Male,PGA National - Champions,Tournament,3,5,5,Hit,Hit,Less than 50 yards,2,1.147,-0.853,4
Player 8,Male,Longue Vue Club,Qualifying,10,3,3,Not Applicable (PAR 3),Miss,126-150 yards,1,1.147,0.147,4
Player 15,Female,Indiana Country Club,Qualifying,9,4,3,Missed,Hit,51-75 yards,1,1.147,0.147,4
Player 10,Male,PGA National - Champions,Tournament,10,5,4,Hit,Hit,Less than 50 yards,1,1.147,0.147,4
Player 10,Male,Nemacolin Resort - Shepards Rock,Qualifying,16,4,4,Missed,Hit,Less than 50 yards,1,1.147,0.147,4
Player 3,Male,Columbus Country Club,Tournament,14,4,5,Missed,Miss,76-100 yards,2,1.147,-0.853,4
Player 10,Male,PGA National - Champions,Tournament,4,4,4,Missed,Hit,Less than 50 yards,2,1.147,-0.853,4
Player 12,Male,Longue Vue Club,Qualifying,12,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1.147,0.147,4
Player 4,Male,Columbus Country Club,Tournament,1,4,5,Hit,Miss,101-125 yards,2,1.147,-0.853,4
Player 11,Male,Longue Vue Club,Qualifying,16,3,3,Not Applicable (PAR 3),Hit,176-200 yards,1,1.147,0.147,4
Player 5,Male,Longue Vue Club,Qualifying,5,3,4,Not Applicable (PAR 3),Miss,176-200 yards,2,1.147,-0.853,4
Player 10,Male,Longue Vue Club,Qualifying,16,3,4,Not Applicable (PAR 3),Miss,201-225 yards,2,1.147,-0.853,4
Player 12,Male,Avalon Lakes Golf Club,Qualifying,9,4,3,Missed,Hit,76-100 yards,1,1.147,0.147,4
Player 11,Male,Longue Vue Club,Qualifying,10,3,4,Not Applicable (PAR 3),Miss,126-150 yards,2,1.147,-0.853,4
Player 11,Male,San Destin Resort - Raven,Tournament,11,5,4,Hit,Hit,76-100 yards,1,1.147,0.147,4
Player 16,Female,Meadville Country Club,Tournament,1,5,5,Hit,Hit,Less than 50 yards,2,1.147,-0.853,4
Player 3,Male,Pinnacle Golf Club,Qualifying,11,3,3,Not Applicable (PAR 3),Miss,201-225 yards,1,1.147,0.147,4
Player 4,Male,San Destin Resort - Raven,Tournament,11,5,5,Hit,Miss,126-150 yards,1,1.147,0.147,4
Player 10,Male,PGA National - Champions,Tournament,1,4,4,Missed,Miss,126-150 yards,1,1.147,0.147,4
Player 13,Male,Nemacolin Resort - Shepards Rock,Qualifying,6,4,3,Hit,Hit,101-125 yards,1,1.147,0.147,4
Player 10,Male,Longue Vue Club,Qualifying,6,4,4,Hit,Miss,101-125 yards,1,1.147,0.147,4
Player 3,Male,Wigwam Gold Course,Tournament,14,4,4,Hit,Miss,176-200 yards,1,1.147,0.147,4
Player 11,Male,Nemacolin Resort - Shepards Rock,Qualifying,17,4,4,Hit,Miss,101-125 yards,1,1.147,0.147,4
Player 10,Male,Avalon Lakes Golf Club,Qualifying,14,5,5,Missed,Miss,201-225 yards,1,1.147,0.147,4
Player 3,Male,San Destin Resort - Raven,Tournament,3,5,5,Hit,Hit,Less than 50 yards,2,1.147,-0.853,4
Player 16,Female,Longue Vue Club,Qualifying,7,4,4,Hit,Hit,76-100 yards,2,1.147,-0.853,4
Player 11,Male,Indiana Country Club,Qualifying,1,5,5,Hit,Miss,Less than 50 yards,1,1.147,0.147,4
Player 11,Male,Meadville Country Club,Tournament,9,5,4,Hit,Hit,Less than 50 yards,1,1.147,0.147,4
Player 16,Female,Meadville Country Club,Tournament,18,4,4,Hit,Miss,51-75 yards,1,1.147,0.147,4
Player 2,Male,Avalon Lakes Golf Club,Qualifying,4,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1.256,0.256,5
Player 9,Male,Meadville Country Club,Tournament,3,5,7,Missed,Miss,Less than 50 yards,1,1.256,0.256,5
Player 8,Male,Longue Vue Club,Qualifying,18,4,4,Missed,Miss,201-225 yards,1,1.256,0.256,5
Player 1,Male,Longue Vue Club,Qualifying,4,5,6,Missed,Miss,126-150 yards,1,1.256,0.256,5
Player 21,Female,San Destin Resort - Baytowne,Tournament,16,4,5,Hit,Hit,126-150 yards,2,1.256,-0.744,5
Player 10,Male,Nemacolin Resort - Shepards Rock,Qualifying,13,5,5,Hit,Hit,Less than 50 yards,2,1.256,-0.744,5
Player 16,Female,Nemacolin Resort - Shepards Rock,Qualifying,13,5,5,Hit,Miss,76-100 yards,1,1.256,0.256,5
Player 8,Male,PGA National - Champions,Tournament,3,5,5,Hit,Miss,201-225 yards,1,1.256,0.256,5
Player 15,Female,Nemacolin Resort - Shepards Rock,Qualifying,18,4,7,Missed,Miss,51-75 yards,2,1.256,-0.744,5
Player 5,Male,Longue Vue Club,Qualifying,17,4,4,Hit,Miss,176-200 yards,1,1.256,0.256,5
Player 10,Male,PGA National - Champions,Tournament,7,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,1.256,0.256,5
Player 10,Male,Avalon Lakes Golf Club,Qualifying,5,4,4,Missed,Miss,Less than 50 yards,1,1.256,0.256,5
Player 4,Male,Nemacolin Resort - Shepards Rock,Qualifying,10,4,5,Hit,Miss,126-150 yards,1,1.256,0.256,5
Player 12,Male,Meadville Country Club,Tournament,16,4,5,Missed,Miss,101-125 yards,1,1.256,0.256,5
Player 15,Female,Avalon Lakes Golf Club,Qualifying,15,4,3,Hit,Hit,51-75 yards,1,1.256,0.256,5
Player 4,Male,Nemacolin Resort - Shepards Rock,Qualifying,10,4,6,Hit,Miss,126-150 yards,3,1.256,-1.744,5
Player 10,Male,Pittsburgh Field Club,Qualifying,13,4,4,Hit,Miss,176-200 yards,1,1.256,0.256,5
Player 10,Male,Nemacolin Resort - Shepards Rock,Qualifying,10,4,4,Hit,Miss,126-150 yards,1,1.256,0.256,5
Player 11,Male,Nemacolin Resort - Shepards Rock,Qualifying,2,4,3,Hit,Hit,176-200 yards,1,1.256,0.256,5
Player 4,Male,Avalon Lakes Golf Club,Qualifying,9,4,4,Hit,Hit,51-75 yards,2,1.256,-0.744,5
Player 12,Male,Avalon Lakes Golf Club,Qualifying,6,5,6,Hit,Miss,51-75 yards,2,1.256,-0.744,5
Player 8,Male,Longue Vue Club,Qualifying,9,4,4,Hit,Miss,Less than 50 yards,1,1.256,0.256,5
Player 3,Male,PGA National - Champions,Tournament,18,5,5,Missed,Miss,126-150 yards,1,1.256,0.256,5
Player 2,Male,Avalon Lakes Golf Club,Qualifying,16,3,4,Not Applicable (PAR 3),Miss,176-200 yards,1,1.256,0.256,5
Player 6,Male,Columbus Country Club,Tournament,10,5,4,Hit,Hit,Less than 50 yards,1,1.256,0.256,5
Player 8,Male,Indiana Country Club,Qualifying,5,5,4,Missed,Hit,201-225 yards,1,1.256,0.256,5
Player 6,Male,Nemacolin Resort - Shepards Rock,Qualifying,15,4,4,Hit,Miss,126-150 yards,1,1.256,0.256,5
Player 11,Male,Sedgefield Country Club - Dye Course,Tournament,13,4,4,Not Applicable (PAR 3),Hit,Less than 50 yards,2,1.256,-0.744,5
Player 20,Female,Meadville Country Club,Tournament,14,4,6,Missed,Miss,126-150 yards,2,1.256,-0.744,5
Player 15,Female,Nemacolin Resort - Shepards Rock,Qualifying,16,4,4,Hit,Miss,76-100 yards,1,1.256,0.256,5
Player 11,Male,Columbus Country Club,Tournament,8,5,5,Missed,Hit,51-75 yards,2,1.256,-0.744,5
Player 3,Male,Longue Vue Club,Qualifying,16,3,3,Not Applicable (PAR 3),Miss,176-200 yards,1,1.256,0.256,5
Player 8,Male,Longue Vue Club,Qualifying,13,4,3,Hit,Hit,76-100 yards,1,1.256,0.256,5
Player 3,Male,PGA National - Champions,Tournament,6,5,4,Missed,Hit,51-75 yards,1,1.256,0.256,5
Player 11,Male,Sedgefield Country Club - Dye Course,Tournament,16,3,3,Not Applicable (PAR 3),Hit,176-200 yards,2,1.256,-0.744,5
Player 8,Male,PGA National - Champions,Tournament,18,5,5,Missed,Miss,176-200 yards,1,1.256,0.256,5
Player 15,Female,Indiana Country Club,Qualifying,3,3,3,Not Applicable (PAR 3),Miss,151-175 yards,1,1.357,0.357,6
Player 3,Male,Sedgefield Country Club - Dye Course,Tournament,6,4,5,Missed,Miss,126-150 yards,2,1.357,-0.643,6
Player 8,Male,Longue Vue Club,Qualifying,7,4,3,Missed,Hit,225 + yards,1,1.357,0.357,6
Player 9,Male,Longue Vue Club,Qualifying,12,3,4,Not Applicable (PAR 3),Miss,176-200 yards,2,1.357,-0.643,6
Player 6,Male,Columbus Country Club,Tournament,1,4,4,Missed,Hit,101-125 yards,2,1.357,-0.643,6
Player 3,Male,San Destin Resort - Raven,Tournament,6,3,2,Not Applicable (PAR 3),Hit,151-175 yards,1,1.357,0.357,6
Player 4,Male,Indiana Country Club,Qualifying,8,4,3,Hit,Hit,126-150 yards,1,1.357,0.357,6
Player 8,Male,Sedgefield Country Club - Dye Course,Tournament,4,5,6,Missed,Miss,51-75 yards,2,1.357,-0.643,6
Player 11,Male,Nemacolin Resort - Shepards Rock,Qualifying,16,4,4,Hit,Hit,Less than 50 yards,2,1.357,-0.643,6
Player 3,Male,Indiana Country Club,Qualifying,12,4,5,Missed,Miss,101-125 yards,2,1.357,-0.643,6
Player 12,Male,San Destin Resort - Raven,Tournament,18,4,4,Missed,Miss,151-175 yards,1,1.357,0.357,6
Player 6,Male,Pittsburgh Field Club,Qualifying,13,3,3,Missed,Hit,Less than 50 yards,2,1.357,-0.643,6
Player 2,Male,Nemacolin Resort - Shepards Rock,Qualifying,10,4,6,Hit,Miss,151-175 yards,3,1.357,-1.643,6
Player 8,Male,Pittsburgh Field Club,Qualifying,4,3,4,Not Applicable (PAR 3),Miss,126-150 yards,2,1.357,-0.643,6
Player 15,Female,Avalon Lakes Golf Club,Qualifying,18,4,4,Hit,Miss,Less than 50 yards,1,1.357,0.357,6
Player 13,Male,Avalon Lakes Golf Club,Qualifying,2,4,4,Missed,Hit,126-150 yards,2,1.357,-0.643,6
Player 11,Male,Sedgefield Country Club - Dye Course,Tournament,4,5,6,Hit,Miss,76-100 yards,2,1.357,-0.643,6
Player 4,Male,Avalon Lakes Golf Club,Qualifying,3,5,4,Missed,Hit,Less than 50 yards,1,1.357,0.357,6
Player 16,Female,Nemacolin Resort - Shepards Rock,Qualifying,11,4,7,Missed,Miss,151-175 yards,3,1.357,-1.643,6
Player 5,Male,Longue Vue Club,Qualifying,17,4,5,Hit,Miss,201-225 yards,2,1.357,-0.643,6
